Cohort,Species,Mark,Date,Year,Month,Sector,Run,Length,Weight,Age,Sex,adc,Tag_loss,Adip,Remark,yob,yob_cor,Cohort_cor,Age_cor,Mark_cor,Stream,Pop,Pop_ind
C05,RT,NA,9/6/05,2005,9,1,1,71,3.7,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,81,5.8,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,90,7.8,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,93,8.5,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,82,5.8,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,89,7.6,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,66,2.8,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,78,5.1,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,78,4.9,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,80,5.9,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,91,7.7,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,78,4.7,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,69,3.1,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,76,4.7,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,81,5.5,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,85,6.6,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,1,83,5.6,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,2,87,6.8,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,2,91,8.1,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,2,67,2.5,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,2,65,2.7,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,2,76,4.7,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,2,78,4.8,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C05,RT,NA,9/6/05,2005,9,1,2,73,3.5,0,NA,NA,NA,NA,NA,2005,2005,C05,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,99,10.4,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,78,4.6,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,82,6.5,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,91,8.2,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,92,8.3,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,73,4.7,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,85,6.3,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,106,13.3,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,82,5.6,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,86,6.4,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,81,5.2,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,90,7.8,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,90,7.3,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,90,7.3,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,83,5.9,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,78,4.1,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,90,7.2,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,87,6.6,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,1,84,5.8,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,77,4.2,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,83,5.7,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,85,6.6,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,86,6.4,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,84,5.9,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,72,3.5,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,73,4.4,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,88,7.4,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C06,RT,NA,9/19/06,2006,9,1,2,100,9.8,0,NA,NA,NA,NA,NA,2006,2006,C06,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,6/23/08,2008,6,1,1,30,0.1,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,6/23/08,2008,6,1,1,36,0.5,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,6/23/08,2008,6,1,1,33,0.5,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,6/23/08,2008,6,1,1,37,0.4,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,93,7.5,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,90,8.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,75,4.2,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,97,9,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,86,6.6,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,79,4.6,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,94,7.7,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,98,9.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,79,4.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,89,7,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,90,7.5,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,100,10.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,93,8.1,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,83,6.4,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,78,4.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,97,9.6,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,91,7.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,87,6.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,79,4.9,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,96,8.9,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,94,8.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,99,9.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,98,9.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,95,8.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,91,7.5,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,104,11.2,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,91,7.7,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,75,4.1,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,89,6.7,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,95,8.5,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,82,5.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,97,9.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,73,4,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,99,9.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,82,5.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,98,10.1,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,102,10.6,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,89,6.3,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,85,6.2,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,72,3.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,94,9.2,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,82,5.4,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,108,12.6,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,102,11.5,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,81,5.4,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,92,8.9,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,74,4,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,93,8.7,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,87,6.7,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,93,7.9,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,91,8.2,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,99,9.8,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,87,6,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,88,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,69,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,71,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,89,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,83,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,76,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,101,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,85,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,98,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,81,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,94,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,100,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,81,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,86,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,76,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,81,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,88,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,83,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,88,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,79,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,76,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,88,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,97,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,102,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,97,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,85,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,91,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,77,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,77,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,86,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,87,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,77,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,90,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,68,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,82,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,75,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,94,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,108,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,94,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,105,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,95,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,82,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,86,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,98,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,78,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,90,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,77,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,92,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,99,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,103,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,100,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,81,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,104,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,82,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,1,97,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,80,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,88,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,81,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,87,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,89,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,98,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,76,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,91,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,75,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,87,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,78,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,94,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,80,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,71,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C08,RT,NA,9/11/08,2008,9,1,2,86,NA,0,NA,NA,NA,NA,NA,2008,2008,C08,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,73,4.1,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,72,4,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,85,6.6,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,83,5.8,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
